Player,Squad,league_name,Pos_clean,role_group,Age,Min,starter_label,age_sq,Gls_per90,Ast_per90,G+A_per90,Sh_per90,SoT_per90,Fls_per90,Fld_per90,Off_per90,Crs_per90,Int_per90,TklW_per90,CrdY_per90,CrdR_per90,starter_probability
Fabio Carvalho,Brentford,Premier League,MF,MF,23.0,102,0,529.0,0.9090909090909091,0.0,0.9090909090909091,1.8181818181818181,0.9090909090909091,0.0,0.0,0.0,4.545454545454545,0.0,1.8181818181818181,0.0,0.0,0.12511657434293935
Cesare Casadei,Torino,Serie A,MF,MF,23.0,1614,1,529.0,0.223463687150838,0.0,0.223463687150838,1.6201117318435756,0.782122905027933,2.458100558659218,0.7262569832402235,0.111731843575419,0.111731843575419,0.446927374301676,0.670391061452514,0.2793296089385475,0.0,0.6193412044829665
Marc Casado,Barcelona,La Liga,MF,MF,22.0,836,1,484.0,0.0,0.1075268817204301,0.1075268817204301,0.9677419354838709,0.0,2.258064516129032,1.6129032258064515,0.0,0.0,0.7526881720430108,0.7526881720430108,0.0,0.0,0.7705700920284322
Casemiro,Manchester Utd,Premier League,MF,MF,34.0,2050,1,1156.0,0.30701754385964913,0.08771929824561403,0.39473684210526316,1.8859649122807016,0.6140350877192983,1.7105263157894737,1.1842105263157894,0.13157894736842105,0.6578947368421052,0.9210526315789473,1.4912280701754386,0.39473684210526316,0.043859649122807015,0.8674969978463848
Cristian Cásseres Jr.,Toulouse,Ligue 1,MF,MF,26.0,1873,1,676.0,0.04807692307692307,0.0,0.04807692307692307,1.0096153846153846,0.24038461538461536,1.346153846153846,1.6346153846153846,0.04807692307692307,4.086538461538462,1.346153846153846,1.5865384615384615,0.24038461538461536,0.0,0.9357004288848007
Danilo Cataldi,Lazio,Serie A,MF,MF,31.0,1835,1,961.0,0.14705882352941177,0.14705882352941177,0.29411764705882354,1.2745098039215688,0.3431372549019608,0.8823529411764707,0.5392156862745099,0.0,2.058823529411765,1.0294117647058825,1.0784313725490198,0.2450980392156863,0.0,0.9355460250740103
Santi Cazorla,Oviedo,La Liga,MF,MF,41.0,590,0,1681.0,0.0,0.15151515151515152,0.15151515151515152,0.7575757575757576,0.0,0.6060606060606061,1.8181818181818183,0.0,6.212121212121213,0.15151515151515152,0.9090909090909092,0.0,0.15151515151515152,0.4003041914218848
Dani Ceballos,Real Madrid,La Liga,MF,MF,29.0,469,0,841.0,0.0,0.0,0.0,0.5769230769230769,0.0,1.1538461538461537,2.8846153846153846,0.0,0.5769230769230769,1.346153846153846,1.923076923076923,0.1923076923076923,0.0,0.5430423909905544
Lucas Cepeda,Elche,La Liga,MF,MF,23.0,338,1,529.0,0.0,0.0,0.0,2.368421052631579,0.7894736842105263,1.0526315789473684,1.842105263157895,0.2631578947368421,3.68421052631579,0.2631578947368421,0.7894736842105263,0.2631578947368421,0.0,0.45814366067145534
Fares Chaïbi,Eintracht Frankfurt,Bundesliga,MF,MF,23.0,1370,1,529.0,0.13157894736842105,0.5263157894736842,0.6578947368421053,1.4473684210526316,0.46052631578947373,0.6578947368421053,0.986842105263158,0.13157894736842105,4.407894736842105,0.6578947368421053,0.986842105263158,0.06578947368421052,0.0,0.9122208651233189
Ilyas Chaira,Oviedo,La Liga,MF,MF,25.0,1665,1,625.0,0.16216216216216217,0.05405405405405406,0.21621621621621623,2.7027027027027026,1.1891891891891893,2.0,1.0810810810810811,0.8648648648648649,2.324324324324324,0.21621621621621623,1.4054054054054055,0.05405405405405406,0.05405405405405406,0.6568942865858344
Fallou Cham,Hellas Verona,Serie A,MF,MF,20.0,228,1,400.0,0.0,0.0,0.0,2.0,0.8,2.8,2.0,0.4,4.0,1.6,3.6,0.0,0.0,0.2804506093533909
Chema,Stuttgart,Bundesliga,MF,MF,20.0,875,1,400.0,0.10309278350515465,0.0,0.10309278350515465,1.0309278350515465,0.30927835051546393,1.2371134020618557,0.7216494845360826,0.10309278350515465,0.0,2.3711340206185567,1.3402061855670104,0.2061855670103093,0.0,0.7811174280521452
Rayan Cherki,Manchester City,Premier League,MF,MF,22.0,1308,1,484.0,0.20689655172413793,0.5517241379310345,0.7586206896551724,2.2758620689655173,0.5517241379310345,0.9655172413793104,2.0689655172413794,0.06896551724137931,4.0,0.4827586206896552,1.0344827586206897,0.06896551724137931,0.0,0.8316786122610172
Federico Chiesa,Liverpool,Premier League,MF,MF,28.0,282,0,784.0,0.6451612903225806,0.3225806451612903,0.9677419354838709,4.838709677419355,1.2903225806451613,2.5806451612903225,1.6129032258064515,0.6451612903225806,4.516129032258064,1.2903225806451613,1.6129032258064515,0.6451612903225806,0.0,0.20710423180252224
Joris Chotard,Brest,Ligue 1,MF,MF,24.0,2157,1,576.0,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,0.2916666666666667,1.0416666666666667,0.4583333333333333,0.0,1.4583333333333333,1.3333333333333333,1.1666666666666667,0.041666666666666664,0.0,0.8900280361815369
Ryan Christie,Bournemouth,Premier League,MF,MF,31.0,655,0,961.0,0.136986301369863,0.0,0.136986301369863,2.4657534246575343,0.684931506849315,1.7808219178082192,2.191780821917808,0.136986301369863,1.9178082191780823,0.684931506849315,1.7808219178082192,0.273972602739726,0.0,0.38324107870812063
Samuel Chukwueze,Fulham,Premier League,MF,MF,26.0,779,0,676.0,0.3448275862068966,0.4597701149425288,0.8045977011494253,2.0689655172413794,0.6896551724137931,0.574712643678161,1.149425287356322,0.3448275862068966,3.218390804597701,0.574712643678161,0.4597701149425288,0.0,0.0,0.4890316983656818
Djaoui Cissé,Rennes,Ligue 1,MF,MF,22.0,926,1,484.0,0.0,0.0,0.0,2.233009708737864,0.5825242718446602,1.6504854368932038,0.9708737864077669,0.0,2.6213592233009706,0.48543689320388345,1.8446601941747571,0.2912621359223301,0.0,0.4720002472979716
Nathaniel Clyne,Crystal Palace,Premier League,MF,MF,34.0,495,1,1156.0,0.0,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.0,0.7272727272727273,0.18181818181818182,0.0,2.5454545454545454,1.2727272727272727,1.6363636363636365,0.18181818181818182,0.0,0.9025203790173414
Michele Collocolo,Cremonese,Serie A,MF,MF,26.0,308,1,676.0,0.0,0.0,0.0,0.5882352941176471,0.29411764705882354,0.5882352941176471,0.5882352941176471,0.0,1.4705882352941178,0.29411764705882354,0.8823529411764706,0.29411764705882354,0.0,0.7202523389260849
Santiago Colombatto,Oviedo,La Liga,MF,MF,29.0,1609,1,841.0,0.0,0.0558659217877095,0.0558659217877095,0.670391061452514,0.111731843575419,1.9553072625698324,1.8435754189944136,0.0,2.9608938547486034,0.7262569832402235,0.8379888268156426,0.335195530726257,0.0,0.9305778980468857
Santi Comesaña,Villarreal,La Liga,MF,MF,29.0,1801,1,841.0,0.15,0.2,0.35,1.1,0.35,1.55,0.95,0.05,0.55,1.15,0.95,0.2,0.05,0.9323407566406937
Francis Coquelin,Nantes,Ligue 1,MF,MF,34.0,433,0,1156.0,0.0,0.0,0.0,0.8333333333333334,0.20833333333333334,1.875,1.0416666666666667,0.0,0.0,0.625,1.6666666666666667,0.20833333333333334,0.0,0.5034495667347559
Maxwel Cornet,Genoa,Serie A,MF,MF,29.0,108,0,841.0,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,5.0,0.8333333333333334,0.8333333333333334,10.0,0.0,2.5,0.0,0.0,0.1211070826121075
Félix Correia,Lille,Ligue 1,MF,MF,25.0,1493,1,625.0,0.18072289156626503,0.3012048192771084,0.48192771084337344,1.506024096385542,0.3012048192771084,0.5421686746987951,1.2048192771084336,0.18072289156626503,4.156626506024096,1.0843373493975903,0.4216867469879518,0.12048192771084336,0.0,0.9232353699287129
Coba da Costa,Getafe,La Liga,MF,MF,23.0,348,0,529.0,0.0,0.0,0.0,1.2820512820512822,0.25641025641025644,1.794871794871795,1.5384615384615385,0.5128205128205129,5.897435897435898,0.0,1.5384615384615385,0.25641025641025644,0.0,0.15048662703071036
Samu Costa,Mallorca,La Liga,MF,MF,25.0,1956,1,625.0,0.2304147465437788,0.0,0.2304147465437788,1.0138248847926268,0.4608294930875576,2.2119815668202767,2.3963133640553,0.18433179723502305,1.0138248847926268,0.8755760368663594,1.0138248847926268,0.4147465437788019,0.0,0.7900330481154646
Lassana Coulibaly,Lecce,Serie A,MF,MF,29.0,2036,1,841.0,0.1327433628318584,0.04424778761061947,0.17699115044247787,0.8849557522123893,0.30973451327433627,0.8849557522123893,1.5929203539823007,0.04424778761061947,0.48672566371681414,0.30973451327433627,1.0619469026548671,0.1327433628318584,0.0,0.9014965564366871
Lasso Coulibaly,Auxerre,Ligue 1,MF,MF,23.0,290,0,529.0,0.0,0.0,0.0,0.9375,0.0,2.5,3.125,0.625,5.0,1.875,1.5625,0.3125,0.0,0.3170569165268964
Mamadou Coulibaly,Monaco,Ligue 1,MF,MF,21.0,1100,1,441.0,0.24590163934426232,0.24590163934426232,0.49180327868852464,0.5737704918032788,0.3278688524590164,2.1311475409836067,0.9836065573770493,0.1639344262295082,0.6557377049180328,1.3934426229508197,1.3934426229508197,0.4098360655737705,0.0819672131147541,0.7562087072078142
Marius Courcoul,Angers,Ligue 1,MF,MF,19.0,353,0,361.0,0.0,0.0,0.0,0.5128205128205129,0.25641025641025644,1.2820512820512822,0.7692307692307693,0.0,0.0,0.7692307692307693,2.0512820512820515,0.0,0.0,0.4133766541088922
Yan Couto,Dortmund,Bundesliga,MF,MF,23.0,987,1,529.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.2727272727272727,1.2727272727272727,1.1818181818181819,0.18181818181818182,4.909090909090909,0.8181818181818182,1.3636363636363635,0.36363636363636365,0.0,0.9342587541779949
Patrice Čović,Werder Bremen,Bundesliga,MF,MF,18.0,288,0,324.0,0.3125,0.0,0.3125,1.5625,0.625,1.5625,0.625,0.0,1.875,1.25,0.9375,0.3125,0.0,0.5306371957526306
Ben Cremaschi,Parma,Serie A,MF,MF,21.0,132,0,441.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.13974377083490785
Bryan Cristante,Roma,Serie A,MF,MF,31.0,2316,1,961.0,0.07782101167315175,0.038910505836575876,0.11673151750972763,1.3618677042801557,0.311284046692607,1.9455252918287937,0.23346303501945526,0.0,0.5447470817120623,0.7003891050583658,1.1284046692607004,0.23346303501945526,0.0,0.9125360465389605
Juan Cuadrado,Pisa,Serie A,MF,MF,37.0,409,0,1369.0,0.2222222222222222,0.0,0.2222222222222222,1.7777777777777777,0.4444444444444444,1.7777777777777777,2.4444444444444446,0.0,6.888888888888889,0.8888888888888888,1.7777777777777777,0.6666666666666666,0.0,0.38971388160490017
Josh Cullen,Burnley,Premier League,MF,MF,29.0,1514,1,841.0,0.11904761904761904,0.11904761904761904,0.23809523809523808,0.6547619047619048,0.35714285714285715,0.9523809523809523,1.0714285714285714,0.0,0.7142857142857143,1.4285714285714286,1.130952380952381,0.11904761904761904,0.0,0.943249037146939
Lucas Da Cunha,Como,Serie A,MF,MF,24.0,2030,1,576.0,0.1327433628318584,0.1327433628318584,0.2654867256637168,1.2831858407079646,0.44247787610619466,1.238938053097345,0.7079646017699115,0.0,2.787610619469026,0.5752212389380531,0.9734513274336283,0.17699115044247787,0.0,0.9221911678436697
Adam Daghim,Wolfsburg,Bundesliga,MF,MF,20.0,1060,0,400.0,0.1694915254237288,0.1694915254237288,0.3389830508474576,1.5254237288135593,0.423728813559322,1.1864406779661016,1.694915254237288,0.1694915254237288,1.271186440677966,0.6779661016949152,1.4406779661016949,0.0847457627118644,0.0,0.5480320239362234
Mikkel Damsgaard,Brentford,Premier League,MF,MF,25.0,1575,1,625.0,0.17142857142857143,0.22857142857142856,0.4,1.1428571428571428,0.5142857142857142,0.8571428571428571,1.0285714285714285,0.17142857142857143,4.742857142857143,1.0285714285714285,1.4285714285714286,0.0,0.0,0.8960711578065665
Kévin Danois,Auxerre,Ligue 1,MF,MF,21.0,2114,1,441.0,0.0851063829787234,0.0425531914893617,0.1276595744680851,0.8936170212765957,0.2553191489361702,0.9787234042553191,0.7659574468085106,0.0425531914893617,4.170212765957447,1.2765957446808511,1.1914893617021276,0.1276595744680851,0.0,0.9309077956393607
Sergi Darder,Mallorca,La Liga,MF,MF,32.0,1891,1,1024.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,1.3333333333333333,0.38095238095238093,0.7142857142857143,1.0,0.09523809523809523,6.142857142857143,0.7142857142857143,0.38095238095238093,0.14285714285714285,0.0,0.9350761162315422
Juan David Cabal,Juventus,Serie A,MF,MF,25.0,296,0,625.0,0.6060606060606061,0.0,0.6060606060606061,1.5151515151515151,0.6060606060606061,1.2121212121212122,0.30303030303030304,0.6060606060606061,1.2121212121212122,1.2121212121212122,1.5151515151515151,0.30303030303030304,0.0,0.3238729433101328
Kevin De Bruyne,Napoli,Serie A,MF,MF,34.0,623,1,1156.0,0.5797101449275363,0.0,0.5797101449275363,2.608695652173913,1.0144927536231882,0.8695652173913043,0.5797101449275363,0.14492753623188406,4.202898550724638,0.7246376811594203,0.43478260869565216,0.14492753623188406,0.0,0.6277140248190928
Mathys De Carvalho,Lyon,Ligue 1,MF,MF,20.0,288,0,400.0,0.0,0.0,0.0,2.1875,0.625,0.625,1.5625,0.0,0.625,0.9375,1.5625,0.3125,0.0,0.3346862877910428
Fisayo Dele-Bashiru,Lazio,Serie A,MF,MF,25.0,677,0,625.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.26666666666666666,0.26666666666666666,0.9333333333333333,0.26666666666666666,1.0666666666666667,0.0,0.0,0.5605461800238215
Pape Demba Diop,Toulouse,Ligue 1,MF,MF,22.0,778,1,484.0,0.11627906976744186,0.23255813953488372,0.3488372093023256,2.441860465116279,1.1627906976744187,1.2790697674418605,1.3953488372093024,0.0,1.5116279069767442,2.0930232558139537,1.627906976744186,0.23255813953488372,0.0,0.802537615189653
Jessy Deminguet,Metz,Ligue 1,MF,MF,28.0,1425,1,784.0,0.06329113924050632,0.0,0.06329113924050632,0.6962025316455696,0.2531645569620253,1.2658227848101264,1.3291139240506329,0.0,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.2531645569620253,0.0,0.9506451972164122
Branco van den Boomen,Angers,Ligue 1,MF,MF,30.0,538,1,900.0,0.0,0.16666666666666666,0.16666666666666666,1.5,0.3333333333333333,1.8333333333333333,0.6666666666666666,0.0,5.666666666666667,0.5,0.8333333333333334,0.3333333333333333,0.0,0.7822041131265282
Leander Dendoncker,Oviedo,La Liga,MF,MF,30.0,1330,1,900.0,0.06756756756756756,0.0,0.06756756756756756,0.6081081081081081,0.27027027027027023,0.8108108108108107,0.2027027027027027,0.06756756756756756,0.33783783783783783,0.7432432432432432,1.689189189189189,0.13513513513513511,0.0,0.9250791196292031
Nelson Deossa,Real Betis,La Liga,MF,MF,26.0,602,0,676.0,0.0,0.0,0.0,2.388059701492537,0.0,2.2388059701492535,3.2835820895522385,0.14925373134328357,0.7462686567164178,0.7462686567164178,1.044776119402985,0.44776119402985076,0.0,0.17667770230642224
Bahmed Deuff,Nantes,Ligue 1,MF,MF,20.0,232,0,400.0,0.0,0.0,0.0,2.3076923076923075,0.7692307692307692,2.3076923076923075,1.1538461538461537,0.0,0.3846153846153846,0.7692307692307692,0.7692307692307692,0.3846153846153846,0.0,0.18181261163224768
Kiernan Dewsbury-Hall,Everton,Premier League,MF,MF,27.0,1917,1,729.0,0.28169014084507044,0.14084507042253522,0.4225352112676056,1.3615023474178403,0.4694835680751174,1.1737089201877935,1.784037558685446,0.046948356807511735,4.178403755868544,0.5164319248826291,0.7981220657276995,0.28169014084507044,0.0,0.9382077506254678
Amad Diallo,Manchester Utd,Premier League,MF,MF,23.0,1828,1,529.0,0.09852216748768472,0.09852216748768472,0.19704433497536944,2.019704433497537,0.7881773399014778,0.8866995073891625,1.625615763546798,0.541871921182266,1.9704433497536946,0.5911330049261083,0.8866995073891625,0.09852216748768472,0.0,0.8775865533891688
Assane Diao,Como,Serie A,MF,MF,20.0,366,1,400.0,0.0,0.0,0.0,2.1951219512195124,0.7317073170731708,1.2195121951219514,3.9024390243902443,0.0,1.4634146341463417,0.24390243902439027,0.0,0.0,0.0,0.26056103205150244
Soriba Diaoune,Lille,Ligue 1,MF,MF,18.0,185,0,324.0,0.47619047619047616,0.47619047619047616,0.9523809523809523,4.761904761904762,1.9047619047619047,2.380952380952381,1.4285714285714286,0.0,2.380952380952381,0.47619047619047616,0.9523809523809523,0.0,0.0,0.14100275138943247
Habib Diarra,Sunderland,Premier League,MF,MF,22.0,1014,1,484.0,0.17699115044247787,0.0,0.17699115044247787,1.415929203539823,0.5309734513274336,1.1504424778761062,1.5044247787610618,0.08849557522123894,1.5044247787610618,0.2654867256637168,0.2654867256637168,0.35398230088495575,0.0,0.7709676546271385
Luis Díaz,Bayern Munich,Bundesliga,MF,MF,29.0,2069,1,841.0,0.6521739130434783,0.4782608695652174,1.1304347826086956,3.0869565217391304,1.434782608695652,1.2173913043478262,1.3043478260869565,0.8260869565217391,1.6521739130434783,0.5217391304347826,0.5652173913043478,0.30434782608695654,0.043478260869565216,0.7266197454459871
Tyler Dibling,Everton,Premier League,MF,MF,20.0,358,0,400.0,0.0,0.0,0.0,1.0,0.0,2.75,2.75,0.0,1.75,1.5,0.75,0.5,0.0,0.188748680045682
Federico Dimarco,Inter,Serie A,MF,MF,28.0,2139,1,784.0,0.25210084033613445,0.5462184873949579,0.7983193277310924,2.3529411764705883,0.7563025210084033,1.3445378151260503,0.7142857142857143,0.1680672268907563,10.252100840336134,0.9243697478991596,1.2605042016806722,0.08403361344537814,0.0,0.8321610387836125
Eren Dinkçi,Freiburg,Bundesliga,MF,MF,24.0,248,0,576.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.7142857142857143,0.35714285714285715,0.0,3.5714285714285716,1.4285714285714286,1.4285714285714286,0.35714285714285715,0.0,0.5809172059168182
Andy Diouf,Inter,Serie A,MF,MF,22.0,238,0,484.0,0.0,0.0,0.0,1.923076923076923,0.7692307692307692,0.3846153846153846,0.3846153846153846,0.3846153846153846,1.5384615384615383,0.3846153846153846,1.1538461538461537,0.0,0.0,0.1699131239939564
Assane Dioussé,Auxerre,Ligue 1,MF,MF,28.0,215,0,784.0,0.0,0.0,0.0,1.6666666666666667,0.4166666666666667,2.916666666666667,1.25,0.0,2.5,2.5,0.4166666666666667,1.25,0.0,0.18385786120277
Harouna Djibrin,Angers,Ligue 1,MF,MF,19.0,316,0,361.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,2.0,0.8571428571428571,2.2857142857142856,2.0,0.0,2.2857142857142856,1.4285714285714286,1.1428571428571428,0.5714285714285714,0.0,0.15996698004714446
Ritsu Doan,Eintracht Frankfurt,Bundesliga,MF,MF,27.0,2004,1,729.0,0.17937219730941703,0.22421524663677128,0.40358744394618834,1.4798206278026906,0.49327354260089684,0.852017937219731,1.3004484304932735,0.04484304932735426,4.349775784753363,0.6726457399103138,0.852017937219731,0.13452914798206278,0.0,0.953878619729215
Tyrhys Dolan,Espanyol,La Liga,MF,MF,24.0,1824,1,576.0,0.04926108374384236,0.19704433497536944,0.24630541871921183,1.4285714285714286,0.44334975369458124,1.4285714285714286,1.921182266009852,0.19704433497536944,4.1871921182266005,0.5911330049261083,1.4285714285714286,0.29556650246305416,0.04926108374384236,0.8992432998107835
Marc Domenech,Mallorca,La Liga,MF,MF,20.0,214,0,400.0,0.0,0.4166666666666667,0.4166666666666667,1.25,0.0,1.25,1.25,0.0,2.916666666666667,0.0,0.8333333333333334,0.0,0.0,0.14383571553831176
Benjamín Domínguez,Bologna,Serie A,MF,MF,22.0,453,0,484.0,0.0,0.6,0.6,2.0,0.2,1.2,2.4,0.6,1.2,0.4,0.4,0.2,0.0,0.3235126292154731
Nicolás Domínguez,Nottingham Forest,Premier League,MF,MF,27.0,934,1,729.0,0.09615384615384615,0.0,0.09615384615384615,1.5384615384615383,0.4807692307692307,1.0576923076923077,0.7692307692307692,0.0,1.25,0.3846153846153846,2.1153846153846154,0.1923076923076923,0.0,0.806721485876737
Patrick Dorgu,Manchester Utd,Premier League,MF,MF,21.0,1335,1,441.0,0.2027027027027027,0.2027027027027027,0.4054054054054054,1.3513513513513513,0.47297297297297297,1.2837837837837838,2.8378378378378377,0.47297297297297297,3.6486486486486487,0.9459459459459459,2.0270270270270268,0.33783783783783783,0.0,0.7436491604369709
Niklas Dorsch,Heidenheim,Bundesliga,MF,MF,28.0,1664,1,784.0,0.0,0.0,0.0,0.7027027027027027,0.16216216216216217,1.4054054054054055,1.027027027027027,0.0,0.972972972972973,0.7027027027027027,1.2972972972972974,0.10810810810810811,0.0,0.7871913620674315
Lohann Doucet,Paris FC,Ligue 1,MF,MF,23.0,121,0,529.0,0.7692307692307692,0.0,0.7692307692307692,1.5384615384615383,0.7692307692307692,3.0769230769230766,0.7692307692307692,0.0,0.0,0.0,0.0,1.5384615384615383,0.0,0.13373176825871694
Kamory Doumbia,Brest,Ligue 1,MF,MF,23.0,1515,1,529.0,0.2976190476190476,0.17857142857142858,0.47619047619047616,2.261904761904762,0.7142857142857143,1.5476190476190474,1.0714285714285714,0.11904761904761904,1.130952380952381,1.0714285714285714,1.6666666666666665,0.35714285714285715,0.0,0.7576829696317812
Denzel Dumfries,Inter,Serie A,MF,MF,29.0,841,1,841.0,0.1075268817204301,0.0,0.1075268817204301,1.182795698924731,0.3225806451612903,1.5053763440860215,0.8602150537634408,0.2150537634408602,2.4731182795698925,0.4301075268817204,0.7526881720430108,0.2150537634408602,0.0,0.8442269068918558
Aron Dønnum,Toulouse,Ligue 1,MF,MF,27.0,1859,1,729.0,0.1932367149758454,0.1932367149758454,0.3864734299516908,1.497584541062802,0.5797101449275363,1.2077294685990339,1.5458937198067633,0.0,5.942028985507247,1.0628019323671498,1.1111111111111112,0.2898550724637681,0.0,0.9283380593918834
Simon Ebonog,Le Havre,Ligue 1,MF,MF,21.0,1300,1,441.0,0.0,0.0,0.0,0.9722222222222222,0.1388888888888889,1.3888888888888888,1.597222222222222,0.0,0.6944444444444444,1.1805555555555556,1.3888888888888888,0.3472222222222222,0.0,0.5599457704793142
Claudio Echeverri,Girona,La Liga,MF,MF,20.0,235,0,400.0,0.3846153846153846,0.3846153846153846,0.7692307692307692,3.0769230769230766,1.1538461538461537,1.5384615384615383,1.923076923076923,0.0,3.4615384615384612,0.0,1.923076923076923,1.1538461538461537,0.0,0.13571128320021866
Claudio Echeverri,Leverkusen,Bundesliga,MF,MF,20.0,134,0,400.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,4.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2516922876418057
Éderson,Atalanta,Serie A,MF,MF,26.0,1621,1,676.0,0.05555555555555555,0.0,0.05555555555555555,1.3888888888888888,0.3333333333333333,1.3888888888888888,1.5555555555555556,0.0,0.5555555555555556,1.0555555555555556,1.3888888888888888,0.05555555555555555,0.0,0.9232927892168856
Maximilian Eggestein,Freiburg,Bundesliga,MF,MF,29.0,2340,1,841.0,0.07692307692307693,0.0,0.07692307692307693,1.5,0.46153846153846156,0.6153846153846154,0.5384615384615384,0.038461538461538464,0.46153846153846156,0.9615384615384616,1.1923076923076923,0.11538461538461539,0.0,0.9231202161145639
Ovie Ejaria,Oviedo,La Liga,MF,MF,28.0,180,0,784.0,0.0,0.0,0.0,1.5,0.5,1.5,2.5,0.5,0.0,1.0,1.0,0.5,0.0,0.15960825261385733
Jurgen Ekkelenkamp,Udinese,Serie A,MF,MF,25.0,1717,1,625.0,0.15706806282722513,0.05235602094240837,0.20942408376963348,1.3089005235602094,0.5759162303664921,0.8900523560209423,0.6282722513089005,0.05235602094240837,1.413612565445026,0.6282722513089005,1.0471204188481675,0.05235602094240837,0.0,0.9441687128907869
Mikael Ellertsson,Genoa,Serie A,MF,MF,24.0,2093,1,576.0,0.04291845493562232,0.04291845493562232,0.08583690987124463,0.9012875536480687,0.2575107296137339,0.944206008583691,1.3304721030042919,0.04291845493562232,1.0729613733905579,0.5579399141630901,0.944206008583691,0.04291845493562232,0.0,0.9437552496017805
Elif Elmas,Napoli,Serie A,MF,MF,26.0,1540,1,676.0,0.05847953216374269,0.11695906432748537,0.17543859649122806,1.1695906432748537,0.4678362573099415,0.8187134502923976,0.7017543859649122,0.05847953216374269,1.9298245614035086,0.29239766081871343,0.7017543859649122,0.11695906432748537,0.0,0.9179299414154846
Julio Enciso,Strasbourg,Ligue 1,MF,MF,22.0,1390,1,484.0,0.06493506493506493,0.12987012987012986,0.19480519480519481,2.5974025974025974,0.9090909090909091,0.8441558441558441,1.4285714285714286,0.06493506493506493,3.051948051948052,0.3246753246753247,0.45454545454545453,0.12987012987012986,0.0,0.830810372846539
Yannik Engelhardt,Gladbach,Bundesliga,MF,MF,25.0,1801,1,625.0,0.1,0.05,0.15,0.85,0.25,1.5,1.25,0.0,0.25,1.25,0.95,0.25,0.0,0.953511503806542
Christian Eriksen,Wolfsburg,Bundesliga,MF,MF,34.0,1749,1,1156.0,0.10309278350515465,0.30927835051546393,0.4123711340206186,1.3402061855670104,0.4123711340206186,0.5670103092783506,0.15463917525773196,0.15463917525773196,3.8659793814432994,0.6185567010309279,0.7731958762886598,0.2061855670103093,0.0,0.9147101188362168
Nahuel Estévez,Parma,Serie A,MF,MF,30.0,922,0,900.0,0.0,0.0,0.0,0.7843137254901962,0.09803921568627452,0.7843137254901962,1.0784313725490198,0.0,3.6274509803921573,0.3921568627450981,0.8823529411764707,0.19607843137254904,0.0,0.4892260097658638
Pervis Estupiñán,Milan,Serie A,MF,MF,28.0,888,1,784.0,0.10101010101010101,0.10101010101010101,0.20202020202020202,0.9090909090909091,0.10101010101010101,1.4141414141414141,0.6060606060606061,0.5050505050505051,1.5151515151515151,1.0101010101010102,0.8080808080808081,0.30303030303030304,0.10101010101010101,0.8753769422443086
Edu Expósito,Espanyol,La Liga,MF,MF,29.0,1722,1,841.0,0.05235602094240837,0.31413612565445026,0.36649214659685864,1.5183246073298429,0.47120418848167533,0.9424083769633507,1.4659685863874345,0.10471204188481674,9.581151832460732,0.8376963350785339,1.0471204188481675,0.2617801047120419,0.0,0.9362716224356072
Giovanni Fabbian,Bologna,Serie A,MF,MF,23.0,705,1,529.0,0.25641025641025644,0.0,0.25641025641025644,1.794871794871795,0.5128205128205129,1.6666666666666667,2.307692307692308,0.25641025641025644,0.25641025641025644,0.6410256410256411,0.5128205128205129,0.0,0.0,0.7186465700932313
Giovanni Fabbian,Fiorentina,Serie A,MF,MF,23.0,160,0,529.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.1111111111111112,2.2222222222222223,0.0,0.0,0.5555555555555556,0.0,1.1111111111111112,0.0,0.3701918079945639
Nicolò Fagioli,Fiorentina,Serie A,MF,MF,25.0,1980,1,625.0,0.045454545454545456,0.13636363636363635,0.18181818181818182,1.1363636363636365,0.2727272727272727,0.8181818181818182,1.5,0.0,3.5454545454545454,0.6363636363636364,1.0,0.18181818181818182,0.0,0.947861258300736
Ansu Fati,Monaco,Ligue 1,MF,MF,23.0,671,0,529.0,1.0666666666666667,0.0,1.0666666666666667,3.6,2.0,0.9333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.9333333333333333,0.13333333333333333,0.0,0.2439808242194228
Aleix Febas,Elche,La Liga,MF,MF,30.0,2395,1,900.0,0.07518796992481203,0.03759398496240601,0.11278195488721804,0.7142857142857143,0.3007518796992481,0.8646616541353384,3.195488721804511,0.0,0.6390977443609023,0.7894736842105263,1.1278195488721805,0.2631578947368421,0.0,0.9323368223614296
